,timestamp,T_hx,T_sup,T_in,T_p,T_ext,m_in,m_out,Actuator_H1,Actuator_Fan1,Actuator_Fan2
34,2021-04-01 07:14:00,298.3140969379423,306.84815295465364,279.38540887402945,303.07861263909,303.08409371297586,0.3887869940780912,0.49752315356260357,0.2272594651199714,200.0,5.0
35,2021-04-01 07:15:00,298.4989379817582,306.6761800291323,279.58395011474687,303.3360541874675,303.0633666293,0.4014889548339354,0.4956104178708613,0.2271943783884248,200.0,5.0
36,2021-04-01 07:16:00,298.17467094885325,306.74300058967367,279.5689354002806,303.3723876654029,303.061914181557,0.4014231379072886,0.4900530059700956,0.2271204806230755,200.0,5.0
37,2021-04-01 07:17:00,298.420075414218,306.7368373994138,279.54584676423076,303.50847205219696,303.25688967106277,0.38479475837250976,0.49764180167112987,0.2270381711524454,200.0,5.0
38,2021-04-01 07:18:00,298.45216146656537,307.24649702524505,279.7409024155056,303.176782050595,303.1002565416777,0.39935589943898464,0.494164417278091,0.2269478494923614,200.0,5.0
39,2021-04-01 07:19:00,298.39526345854705,306.9519796152571,280.0115695629678,303.25183205334054,303.1183464294603,0.39422179330775237,0.5054767470088799,0.2268499147933628,200.0,5.0
40,2021-04-01 07:20:00,298.6159867570314,306.9706807174602,279.83022064432555,303.0963159150427,303.1057825916665,0.39829486820491583,0.5200620389689546,0.2267447664533008,200.0,5.0
41,2021-04-01 07:21:00,298.76184127034145,306.89745058618365,279.5512837166377,302.998302071589,303.0411474381182,0.39942745102190313,0.4956976465277822,0.2266328037981144,200.0,5.0
42,2021-04-01 07:22:00,298.74240113916295,306.971260925978,279.6724824255813,302.7776367830981,303.4282781236639,0.389869409061761,0.5061278167654546,0.2265144262212313,200.0,5.0
43,2021-04-01 07:23:00,298.0752267543196,307.2008571499356,280.02728575303087,302.9690733423209,303.08892119305557,0.3902475391735751,0.4995340859079801,0.2263900329388803,200.0,5.0
44,2021-04-01 07:24:00,298.44190517560776,306.96028943597423,279.6749228999037,302.9887741172979,303.1015454703175,0.40176935847316203,0.4997080040711132,0.2262600233105228,200.0,5.0
45,2021-04-01 07:25:00,298.1007639108431,306.8388244190634,279.94530625196353,303.1751562615989,303.2709015022576,0.39192389272885503,0.4973338188412816,0.2261247967912226,200.0,5.0
46,2021-04-01 07:26:00,298.290608718457,306.9354424395327,280.0815823539422,303.1942296610436,302.7292081749927,0.3878880439062877,0.5044906071005918,0.225984752533185,200.0,5.0
47,2021-04-01 07:27:00,298.5927676637031,306.8641478661144,279.7462843461544,302.8768697115084,302.9662417013284,0.3984523196175506,0.5137704489920907,0.2258402900166327,200.0,5.0
48,2021-04-01 07:28:00,298.52353230498085,306.9644706131371,280.0891785848232,302.6876735320468,302.71594606431756,0.39754115637326026,0.5206394543181252,0.2256918085472609,200.0,5.0
49,2021-04-01 07:29:00,298.63091903895736,306.6545426110704,279.877185941008,303.4555194878372,303.01454434718784,0.3887618701388915,0.5226405166616275,0.2255397073368347,200.0,5.0
50,2021-04-01 07:30:00,298.89297763155884,307.1296983090069,279.88439521921185,302.97232234427264,303.1950692504882,0.4019973439037027,0.50376224638764,0.2253843858077097,200.0,5.0
51,2021-04-01 07:31:00,298.4039554302739,306.8576856138318,280.069778474228,303.21222073054605,303.45548583067284,0.39514682060286277,0.4925140450889294,0.2252262433498753,200.0,5.0
52,2021-04-01 07:32:00,298.4352879445877,306.92708681123804,280.24063732823527,303.2312120361065,302.93899330414433,0.3868772799289888,0.484918549049456,0.2250656792103341,200.0,5.0
53,2021-04-01 07:33:00,298.30798244783966,306.7644505746017,279.66658470991314,302.9267733531819,303.04136054855024,0.38524619308423663,0.49665322115966987,0.2249030927501111,200.0,5.0
54,2021-04-01 07:34:00,298.1842311765071,307.3922014539705,279.9022931942728,302.9153526238387,303.20657068281025,0.39109256586530355,0.507448489706445,0.2247388833321753,200.0,5.0
55,2021-04-01 07:35:00,298.6648798173981,306.88919291723846,279.7633926420773,303.44683588859493,303.4490361986635,0.4001652127881833,0.5119094018287642,0.22457345028401102,200.0,5.0
56,2021-04-01 07:36:00,298.512353981417,306.7275344222215,280.0996700285865,302.7661826164806,303.4174723320804,0.39014454232216994,0.5002666969247155,0.224407192694954,200.0,5.0
57,2021-04-01 07:37:00,298.7394119847996,307.0410991888284,279.8453150627144,303.37456978858336,303.12480076198517,0.39565398135804986,0.4787109755410322,0.2242405337301384,200.0,5.0
58,2021-04-01 07:38:00,298.4575599891861,307.06732279416724,279.9351666312819,303.15509480413425,303.1150556741327,0.3931849466576275,0.4983528889076506,0.224073805333585,200.0,5.0
59,2021-04-01 07:39:00,298.41859864318366,306.4804798624975,279.922310546038,303.350277536614,303.0264255579649,0.4097798503558603,0.5037838881861942,0.2239074519603303,200.0,5.0
60,2021-04-01 07:40:00,299.18703778756253,307.2879956436634,280.0839882691708,303.2270172894363,303.7256138530457,0.38491726460838555,0.5015968323606954,0.2237419066460192,200.0,5.0
61,2021-04-01 07:41:00,298.4810016469829,306.8704793806708,280.1165504569918,303.1862717155423,303.03477095033884,0.4034990468541071,0.49567722961530164,0.2235775175317119,200.0,5.0
62,2021-04-01 07:42:00,298.44467003326713,307.23029055252243,280.165608003261,303.0263327585883,303.23036597547247,0.4014199521483316,0.490087396776869,0.2234147001824482,200.0,5.0
63,2021-04-01 07:43:00,298.62563897502406,306.8190834372639,280.0626831221392,303.1684466371319,303.18103909759503,0.3935908765928495,0.4813241427719282,0.2232538537798114,200.0,5.0
64,2021-04-01 07:44:00,298.86775789959006,306.74420745609416,280.07786359987296,303.22105164190407,303.24033774780906,0.4070942766816221,0.4971443495423269,0.2230953777113221,200.0,5.0
65,2021-04-01 07:45:00,298.18026257591794,306.9854599430131,280.0378457685489,303.3110365350485,302.9871176086591,0.39785158807479637,0.4931907965426471,0.2229396714020738,200.0,5.0
66,2021-04-01 07:46:00,298.51609456342646,306.96464207724455,280.2873186646002,303.110871414807,303.0784002353805,0.388663086360184,0.4810692893616151,0.2227871340346984,200.0,5.0
67,2021-04-01 07:47:00,298.37901760945005,306.8052151945373,279.9698338396707,303.45782612183825,303.16949366131263,0.39301521624196095,0.49540872860491364,0.2226381650061717,200.0,5.0
68,2021-04-01 07:48:00,298.259400094904,307.0520423896561,279.9470417145757,302.9718315636903,303.14234655197157,0.4081800271349914,0.5095373204459274,0.2224931637031538,200.0,5.0
69,2021-04-01 07:49:00,298.37286446468835,306.8727903374717,280.372915213967,302.7793692289383,303.45635092787734,0.38469829788555154,0.4943938253341073,0.2223525293113241,200.0,5.0
70,2021-04-01 07:50:00,298.714722075677,306.793893033077,280.6951757615113,302.93082226085465,303.3604428957733,0.38250635796247107,0.5102539575937469,0.2222166612878223,200.0,5.0
71,2021-04-01 07:51:00,298.5170320838483,307.30730872044063,280.37436914722593,303.110537437357,303.1179982355415,0.3802735034304132,0.5033953654781952,0.2220859589565385,200.0,5.0
72,2021-04-01 07:52:00,298.56419889268244,306.89309519719916,280.256213143294,303.06565399260774,303.02447695282785,0.40089343024179835,0.4953251865594897,0.2219608216223755,200.0,5.0
73,2021-04-01 07:53:00,298.5855885246118,306.96855911501274,280.46180949086187,303.1908580492904,303.14036066042263,0.37734572025671925,0.5081075172286847,0.2218416485916836,200.0,5.0
74,2021-04-01 07:54:00,298.50283038782544,306.9547397201118,280.38042606832056,303.0726623555244,303.35418637000316,0.4109708125704893,0.4994463120461692,0.2217288392268665,200.0,5.0
75,2021-04-01 07:55:00,298.7289272665261,306.7763605778086,280.20842244921397,303.0344537156804,303.1526041908868,0.39768630495938506,0.4879131889066987,0.2216227928563722,200.0,5.0
76,2021-04-01 07:56:00,298.42680330016236,306.87063327884863,280.4628969719422,303.0965912551975,303.18482157403173,0.39362092478724464,0.5127278088844742,0.22152390881721304,200.0,5.0
77,2021-04-01 07:57:00,298.49259219549805,306.73249295589517,280.4482476367308,302.7988100585595,303.6382894988101,0.37017845312943726,0.4990889765632316,0.2214325864371914,200.0,5.0
78,2021-04-01 07:58:00,298.39661343356454,306.7567193805416,280.33308886340865,303.0148860733352,303.0186711825993,0.3876976866497011,0.5143511899277542,0.2213492250565232,200.0,5.0
79,2021-04-01 07:59:00,298.6617555279225,306.8786778645391,280.3089958565534,302.84733144516787,302.95614291095416,0.39088001477488377,0.5025462737939363,0.2212742283359081,200.0,5.0
80,2021-04-01 08:00:00,299.5298501085532,321.06714709185087,280.12799054798637,307.4396157187417,306.72399360962396,0.5768400529744148,0.49965207386547367,1.0,300.0,5.0
81,2021-04-01 08:01:00,303.29012599172074,324.9139189246239,280.6245086894405,314.11271966079954,314.04339966225626,0.5997955499829198,0.5005826868042136,1.0,300.0,5.0
82,2021-04-01 08:02:00,306.7552015957733,328.8698513991322,280.2551582668127,319.47597481184795,319.14553537176783,0.593372231218762,0.5130416531698088,1.0,300.0,5.0
83,2021-04-01 08:03:00,309.77129962446134,328.43433192862165,280.0593209305985,323.76715547467927,323.31607076430544,0.5835702854425798,0.49612834982441456,0.0,300.0,5.0
84,2021-04-01 08:04:00,309.5522343121729,324.8245732767246,280.46564853834394,322.9506485645687,322.85690180855164,0.5985856887130332,0.4882413806204111,0.6153765535811169,300.0,5.0
85,2021-04-01 08:05:00,309.8596070172203,324.42654596772735,280.35318876477425,323.23635738540327,323.2438965011894,0.5705092199004319,0.5020083840802291,0.6049064471376683,300.0,5.0
86,2021-04-01 08:06:00,309.31261951106063,324.6308424671307,280.78517299083126,323.05790225036407,323.5185582167466,0.6028108235172264,0.5139540973646823,0.5999053530366785,300.0,5.0
87,2021-04-01 08:07:00,309.64307704492563,324.81168669843964,279.9900608662563,323.0633347919463,323.4079399446899,0.5886843153486986,0.5068735122961261,0.5997699972220183,300.0,5.0
88,2021-04-01 08:08:00,309.4965974171425,324.54799372073603,280.35650020836886,323.25404883099407,322.95824289991475,0.570853879844256,0.4789877381413549,0.599763402511058,300.0,5.0
89,2021-04-01 08:09:00,309.4801171359427,324.51969573974054,280.22085524136986,323.47237385764686,322.89506590884207,0.5773780859023772,0.5108686374940382,0.5997587110691361,300.0,5.0
90,2021-04-01 08:10:00,309.72386824463257,324.73250091212725,280.68403332674217,323.2772706748135,323.13543688303884,0.5773192130702895,0.47618238871246954,0.5997613925741071,300.0,5.0
91,2021-04-01 08:11:00,309.7773563877874,324.62469593644624,280.4433583907266,322.9975949779908,323.0431255771502,0.5839302811706424,0.5057449129045131,0.5997723114213068,300.0,5.0
92,2021-04-01 08:12:00,309.6698819658956,324.44339988558727,280.7308686351936,323.23130046047083,323.4626534681896,0.5981163756112345,0.5209811477253345,0.599790997978813,300.0,5.0
93,2021-04-01 08:13:00,309.58430899303636,324.61776457960275,280.65553036230995,323.3907189742352,322.9757771273053,0.5761093587028004,0.4972742369932134,0.5998169447389831,300.0,5.0
94,2021-04-01 08:14:00,309.62125310325604,324.7577012091799,280.4025997412368,322.9199307102697,322.90235947295184,0.597657961324425,0.49681188988642533,0.5998496524289796,300.0,5.0
95,2021-04-01 08:15:00,310.0622697799981,324.9434111502221,280.7546094465529,322.8186581893586,322.68370369920433,0.5693565029179678,0.49090157735682827,0.5998886210923758,300.0,5.0
96,2021-04-01 08:16:00,309.8463705464517,324.5038215210993,280.62854937121256,323.27770938621666,323.28328290731855,0.5762599285950395,0.5029707422451456,0.5999333508751864,300.0,5.0
97,2021-04-01 08:17:00,309.5566325014933,324.91450841830743,280.48192735865194,323.0429874669681,323.0643203049865,0.5909915407837727,0.4960537387082218,0.5999833419321109,300.0,5.0
98,2021-04-01 08:18:00,309.33414470899834,324.66919052746243,280.52640352772454,323.3698077167313,323.0832540530971,0.5959098086261375,0.5017143220735297,0.6000380942927033,300.0,5.0
99,2021-04-01 08:19:00,309.4828940869794,324.5431448078148,280.3672381877772,323.0061447490653,323.1490770735756,0.5815265333058439,0.5007932062166283,0.600097108146789,300.0,5.0
100,2021-04-01 08:20:00,309.5171166025139,325.07513793725127,280.3613518641043,323.46871515599406,323.02922843339155,0.5741427905108575,0.49028501079311987,0.6001598837020258,300.0,5.0
101,2021-04-01 08:21:00,309.53439925911454,324.6592530842725,280.376757550397,322.9070234213608,323.06043236815935,0.5713492306799217,0.5054811702210008,0.6002259209400105,300.0,5.0
102,2021-04-01 08:22:00,309.64632902361046,324.7710666309426,280.478812639167,323.0478337318008,322.92478320965876,0.5729781132617335,0.5010336643757117,0.6002947200104813,300.0,5.0
103,2021-04-01 08:23:00,309.6588133964258,324.2452247130912,280.65539071030776,323.1514211839865,323.3290622836463,0.5894932565308345,0.49907235855212273,0.6003657811012783,300.0,5.0
104,2021-04-01 08:24:00,309.5319919133758,324.54247566568165,280.63473985832707,323.27055860529754,323.15131143050974,0.5783926440513857,0.4958993399023257,0.6004386043038061,300.0,5.0
105,2021-04-01 08:25:00,309.46020594187536,324.99093357229015,280.6994751754354,323.0294240667989,323.014237053991,0.5876021709966136,0.4938769714288899,0.6005126898218827,300.0,5.0
106,2021-04-01 08:26:00,309.4780483558453,324.4500215227621,280.34071750003307,323.1896575001522,322.7873534841654,0.5814304381855275,0.4998863649579469,0.60058753412759,300.0,5.0
107,2021-04-01 08:27:00,309.418415842657,324.8972668903934,280.3968364266349,322.70633259541086,323.19271677510085,0.5799469174560521,0.49355247148234493,0.6006626418360143,300.0,5.0
108,2021-04-01 08:28:00,309.7434550045344,324.9186370210788,280.5551629126301,323.0359633110083,323.03460833019005,0.5958404416455761,0.520857424322842,0.6007375222781185,300.0,5.0
109,2021-04-01 08:29:00,309.480099425273,324.8864654992837,280.16097692188157,323.01614580682406,323.23908577734994,0.6026142480818725,0.4991906899688307,0.6008116563728484,300.0,5.0
110,2021-04-01 08:30:00,309.47980296313807,324.40332430932347,280.4283257894592,323.3630104355226,323.00170458956615,0.5904278853413623,0.5055764753976089,0.6008845548274199,300.0,5.0
111,2021-04-01 08:31:00,309.51852051532563,324.6475556820123,280.3630777738985,323.3243626878075,323.2164042943371,0.5978002810778047,0.4909118212829714,0.6009557163291159,300.0,5.0
112,2021-04-01 08:32:00,309.4429471827294,324.5833018305846,280.44841083094377,322.87286666094593,322.9466533875462,0.5729303563551743,0.49300633306305214,0.6010246409112472,300.0,5.0
113,2021-04-01 08:33:00,309.6154294604829,324.7963615766993,280.189307482726,323.1118674204041,323.43427286783174,0.5946366692949893,0.4999432843045221,0.6010908286964983,300.0,5.0
114,2021-04-01 08:34:00,309.2709168082394,324.7121396698734,280.12659745697374,323.393644733923,322.91423877597526,0.5872154738086873,0.4795935807635938,0.6011537799006917,300.0,5.0
115,2021-04-01 08:35:00,309.475022947417,324.686215860967,280.2028238957867,323.08417632357833,323.14221830196703,0.5805529907036437,0.502109227162057,0.6012129945525335,300.0,5.0
116,2021-04-01 08:36:00,309.66558854055125,324.37123873361134,280.28353037664556,323.069876154923,323.07077566048423,0.5880109655114851,0.498867220519498,0.60126797280955,300.0,5.0
117,2021-04-01 08:37:00,309.86424183684784,324.59387512476576,280.517505887777,323.24948748318013,323.0558911789337,0.5848636886023397,0.494325365861745,0.6013182147996358,300.0,5.0
118,2021-04-01 08:38:00,309.6430526138559,324.7277070948093,280.4048280373164,323.03296207274803,323.36323604763385,0.5753245861515167,0.504664836771338,0.6013632206432395,300.0,5.0
119,2021-04-01 08:39:00,309.44750229984794,324.6658191915197,280.5665900330212,323.11797505464256,323.1303389963461,0.5997059878988525,0.5096429842390452,0.6014024904638947,300.0,5.0
120,2021-04-01 08:40:00,309.650282834495,325.04488521853244,280.21066016245317,323.1783930030051,323.2275090536919,0.5879877195867027,0.493933888869755,0.6014355243592461,300.0,5.0
121,2021-04-01 08:41:00,309.47768415704365,324.6014082657197,280.52610561491275,323.07314025870903,323.4337534631707,0.5678794351252119,0.5009897752742435,0.6014618225414164,300.0,5.0
122,2021-04-01 08:42:00,309.2798221885653,324.76992553249494,280.4402694249087,323.24098121877995,322.97497494461015,0.5756565846721103,0.48251549276303574,0.6014808850154022,300.0,5.0
123,2021-04-01 08:43:00,309.27524848701825,324.54829307118155,280.5274345634114,323.4051385073905,323.0326527167615,0.6000960780561766,0.5000835454275626,0.6014922120254238,300.0,5.0
124,2021-04-01 08:44:00,309.94523347122225,324.66985748834384,280.4785209887618,323.1487722325305,323.10650727227824,0.5895634729107787,0.4976697972127825,0.6014953036368796,300.0,5.0
125,2021-04-01 08:45:00,309.73161941421074,324.96620034149583,280.5456250888764,323.1521495240412,323.2148335910317,0.5819103836151343,0.49603077201751666,0.6014896599415538,300.0,5.0
126,2021-04-01 08:46:00,309.61479252177764,325.12658915210994,280.15518956038636,323.13513126329,322.9696022313047,0.5784605197964854,0.5115868729893447,0.6014747810667063,300.0,5.0
127,2021-04-01 08:47:00,309.5319691994189,324.62112603244964,280.4620882541237,322.9469736032468,323.5243658923339,0.5783815845970098,0.4867846960396459,0.6014501671660374,300.0,5.0
128,2021-04-01 08:48:00,309.67285573692095,324.4168980015575,280.17040351056255,323.02908681469285,322.83385379115987,0.5915502233847877,0.4949574142909395,0.6014153184529325,300.0,5.0
129,2021-04-01 08:49:00,309.8185305145615,324.5694222640274,280.2189068238862,322.9272474367212,323.16093690548405,0.5702383491364641,0.5064341032779573,0.6013697348727018,300.0,5.0
130,2021-04-01 08:50:00,309.5030992444094,324.72936541487593,280.44461397550816,323.0447125195983,323.09302849904384,0.5751454395783198,0.5103233134985722,0.6013129166685784,300.0,5.0
131,2021-04-01 08:51:00,309.3593262590981,324.2249682303111,280.3118801474994,322.8566509731553,323.34865339085286,0.5865055618237339,0.49467388026063863,0.601244363938198,300.0,5.0
132,2021-04-01 08:52:00,309.5890748970835,324.78465039021376,280.27776595902156,322.87662650603875,323.3545985152455,0.5791608268202452,0.5111460807081666,0.6011635768012531,300.0,5.0
133,2021-04-01 08:53:00,309.61672996916485,324.48762121240435,280.5675196195872,323.00680403050444,323.33066722049495,0.5894984357497268,0.504328122857302,0.6010700553877835,300.0,5.0
134,2021-04-01 08:54:00,309.6832319854394,324.68754910464565,280.56768818352003,323.2751235884851,322.7843441446301,0.5873138359885532,0.5099680093439736,0.6009632998138894,300.0,5.0
135,2021-04-01 08:55:00,309.7346570321709,325.16111527575276,280.5634354597198,323.1688416054249,323.16119255985257,0.5705523096413461,0.509111320961077,0.6008428102411653,300.0,5.0
136,2021-04-01 08:56:00,309.4318271763714,324.6064410071638,280.3533352700646,323.03091943502966,323.15611067399726,0.5843721635829161,0.5007201876810974,0.6007080867628776,300.0,5.0
137,2021-04-01 08:57:00,309.9720565245263,324.5236565434913,280.62676632685026,323.1198878551976,323.13567727645585,0.5845296542896785,0.48704359672808456,0.6005586294424078,300.0,5.0
138,2021-04-01 08:58:00,309.5439902939287,325.04662550112647,280.32269068836627,323.3584429941788,323.3979146512862,0.5878755617332917,0.5095333760504807,0.6003939384566758,300.0,5.0
139,2021-04-01 08:59:00,309.35213900400544,324.7768377979956,280.48421696740417,323.21176615804814,322.99440480977677,0.5947057613088547,0.5102470247515704,0.6002135127532165,300.0,5.0
140,2021-04-01 09:00:00,312.64381848033355,316.72974602648645,280.1900548080141,320.32232796965354,320.5164275017778,0.4265320369956929,0.502169153330484,0.0,200.0,5.0
141,2021-04-01 09:01:00,308.9776392092891,313.65653697296256,280.429850855659,315.561463774466,315.85193231708786,0.38219136271791115,0.5062026506102084,0.0,200.0,5.0
142,2021-04-01 09:02:00,305.78090699444965,309.80027931691393,280.53603025513826,311.954537884288,311.8922452790585,0.4017198321680036,0.4885563989466289,0.0,200.0,5.0
143,2021-04-01 09:03:00,303.4496294155713,307.0029860237918,280.47778419966056,308.7907966207784,308.88009932191045,0.3922414880657355,0.502054934579397,0.0,200.0,5.0
144,2021-04-01 09:04:00,301.0023578478677,303.9399203473696,280.771478030573,306.19134768323744,305.76962018260394,0.3931000752742852,0.5156724981722947,0.0,200.0,5.0
145,2021-04-01 09:05:00,298.6914097590669,302.0495962404538,280.461673684305,303.55575380065153,303.666849084731,0.3874044392445504,0.5060046128727558,0.0,200.0,5.0
146,2021-04-01 09:06:00,298.77357868702427,307.58111067004023,280.550654232336,303.0988549174828,303.09648181054433,0.3966057753854947,0.5096976342848236,0.1227083754805014,200.0,5.0
147,2021-04-01 09:07:00,298.6139344226213,306.78632428074513,280.5900406796987,303.13540226782817,303.0392036913234,0.407791013947415,0.4906301357156199,0.2173949153238092,200.0,5.0
148,2021-04-01 09:08:00,298.4881297928968,306.90926568916893,280.4679015506554,302.75345095549005,303.04244621465244,0.3831984641216773,0.5069156305534018,0.2199596435339205,200.0,5.0
149,2021-04-01 09:09:00,298.6210147195884,306.64420634032626,280.7876328544879,303.3110096550389,303.3080512669813,0.39405425524084775,0.5056732997126457,0.2195904141319466,200.0,5.0
150,2021-04-01 09:10:00,298.6806121854679,307.048680221788,280.57134528009544,302.93516350800985,303.3240771343761,0.37417458117432034,0.4923242888544601,0.2193510813048089,200.0,5.0
151,2021-04-01 09:11:00,298.8609323069381,306.6219224306546,280.59391105119914,303.1693484595307,303.47497296604,0.3974224397152693,0.5079949400462238,0.2191246518902962,200.0,5.0
152,2021-04-01 09:12:00,298.8589077048853,307.03229117742575,280.5483874162358,303.1424955905132,303.1132553497985,0.393276262905432,0.5006881887456708,0.2188891860654178,200.0,5.0
153,2021-04-01 09:13:00,298.54262178518115,306.7463094168283,281.0850130717264,303.08976843257113,303.3075609292492,0.401187223575295,0.5026106666885253,0.2186484026437994,200.0,5.0
154,2021-04-01 09:14:00,298.7346818544563,306.8807878436796,280.5526239412145,303.39099972056226,303.1178665252712,0.3778315741453325,0.5034582990334875,0.2184026036839637,200.0,5.0
